hasScript,hasSlash,hasSRC,hasSingleQoute,hasQuestionMark,hasEqual,hasOpenBracket,hasOpenParenthesis,hasLessThan,hasOpenBrace,hasSpace,LettersRatio,NumbuersRatio,SymbolsRatio,Label
0,0,0,1,0,1,0,0,1,0,1,0.4,0.2,0.26666666666666666,1
0,0,0,0,0,1,0,0,1,0,1,0.4,0.2,0.26666666666666666,1
0,1,0,0,0,1,0,0,1,0,1,0.5,0.08333333333333333,0.16666666666666666,1
0,0,0,0,0,1,0,0,1,0,1,0.375,0.125,0.25,1
0,1,0,0,0,0,0,0,1,0,0,0.5555555555555556,0.1111111111111111,0.2777777777777778,1
0,0,0,1,0,1,0,1,1,0,1,0.5238095238095238,0.09523809523809523,0.23809523809523808,1
1,1,0,1,0,1,1,1,1,0,1,0.7522123893805309,0.008849557522123894,0.21238938053097345,1
0,1,0,1,0,1,0,1,1,0,0,0.56,0.08,0.28,1
1,1,0,1,0,1,0,1,1,0,0,0.5666666666666667,0.06666666666666667,0.23333333333333334,1
1,1,0,0,0,0,0,1,1,0,0,0.5862068965517241,0.034482758620689655,0.2413793103448276,1
0,1,0,1,0,1,0,1,1,0,0,0.45161290322580644,0.06451612903225806,0.41935483870967744,1
0,1,0,1,0,1,0,1,1,0,0,0.4666666666666667,0.06666666666666667,0.4,1
1,1,0,1,0,1,0,1,1,0,0,0.5,0.058823529411764705,0.3235294117647059,1
1,1,0,0,0,0,0,1,1,0,0,0.68,0.04,0.12,1
1,0,0,0,0,1,0,1,1,0,1,0.75,0.03125,0.125,1
1,0,0,0,0,1,0,1,1,0,1,0.75,0.03125,0.125,1
1,0,0,0,0,1,0,1,1,0,1,0.7419354838709677,0.03225806451612903,0.12903225806451613,1
1,0,0,0,0,1,0,1,1,0,1,0.7575757575757576,0.030303030303030304,0.12121212121212122,1
1,0,0,0,0,1,0,1,1,0,1,0.7674418604651163,0.023255813953488372,0.09302325581395349,1
1,0,0,0,0,1,0,1,1,0,1,0.7692307692307693,0.019230769230769232,0.09615384615384616,1
1,0,0,0,0,1,0,1,1,0,1,0.8,0.016666666666666666,0.1,1
1,0,0,0,0,1,0,1,1,0,1,0.8,0.02,0.08,1
1,0,0,0,0,1,0,1,1,0,1,0.7941176470588235,0.014705882352941176,0.08823529411764706,1
1,0,0,0,0,1,0,1,1,0,1,0.7910447761194029,0.014925373134328358,0.08955223880597014,1
1,0,0,0,0,1,0,1,1,0,1,0.7878787878787878,0.015151515151515152,0.09090909090909091,1
1,0,0,0,0,1,0,1,1,0,1,0.8125,0.015625,0.09375,1
1,0,0,0,0,1,0,1,1,0,1,0.7575757575757576,0.030303030303030304,0.12121212121212122,1
0,1,0,0,0,1,0,0,1,0,1,0.6964285714285714,0.03571428571428571,0.19642857142857142,1
1,1,0,0,0,1,0,1,1,0,1,0.6585365853658537,0.024390243902439025,0.17073170731707318,1
1,0,0,0,0,1,0,1,1,0,1,0.7755102040816326,0.02040816326530612,0.10204081632653061,1
1,1,0,0,1,1,0,1,1,0,1,0.6733333333333333,0.06666666666666667,0.15333333333333332,1
0,0,0,0,0,1,0,1,1,0,1,0.75,0.03571428571428571,0.10714285714285714,1
0,0,0,0,0,1,0,1,1,0,1,0.7307692307692307,0.038461538461538464,0.11538461538461539,1
0,0,0,0,0,1,0,1,1,0,1,0.7407407407407407,0.037037037037037035,0.1111111111111111,1
0,0,0,0,0,1,0,1,1,0,1,0.7586206896551724,0.034482758620689655,0.10344827586206896,1
0,0,0,0,0,1,0,1,1,0,1,0.8,0.02857142857142857,0.08571428571428572,1
0,0,0,0,0,1,0,1,1,0,1,0.6176470588235294,0.058823529411764705,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6438356164383562,0.0684931506849315,0.2328767123287671,1
0,1,0,0,0,1,0,1,1,0,0,0.6491228070175439,0.05263157894736842,0.2631578947368421,1
1,1,0,0,0,1,0,1,1,0,1,0.6571428571428571,0.02857142857142857,0.2571428571428571,1
1,1,0,0,0,1,0,1,1,0,1,0.6388888888888888,0.027777777777777776,0.25,1
1,1,0,0,0,1,0,0,1,0,1,0.6956521739130435,0.021739130434782608,0.2391304347826087,1
1,1,0,0,0,1,0,0,1,0,1,0.6808510638297872,0.02127659574468085,0.23404255319148937,1
1,1,0,0,0,1,0,1,1,0,1,0.7294117647058823,0.011764705882352941,0.2235294117647059,1
1,1,0,0,0,1,0,1,1,0,1,0.7209302325581395,0.011627906976744186,0.22093023255813954,1
0,1,0,0,0,1,0,0,1,0,1,0.5333333333333333,0.06666666666666667,0.2,1
1,1,0,0,0,1,0,1,1,0,0,0.6857142857142857,0.02857142857142857,0.2714285714285714,1
0,0,0,0,0,1,0,1,1,0,1,0.6818181818181818,0.045454545454545456,0.13636363636363635,1
0,0,0,0,0,1,0,1,1,0,1,0.7307692307692307,0.038461538461538464,0.11538461538461539,1
0,0,0,0,0,1,0,1,1,0,1,0.6956521739130435,0.043478260869565216,0.13043478260869565,1
0,0,0,0,0,1,0,1,1,0,1,0.7115384615384616,0.019230769230769232,0.1346153846153846,1
0,0,0,0,0,1,0,1,1,0,1,0.7076923076923077,0.07692307692307693,0.13846153846153847,1
0,0,0,0,0,1,0,1,1,0,1,0.625,0.025,0.075,1
0,0,0,0,0,0,0,0,1,0,0,0.5,0.0,0.0,1
0,0,0,0,0,0,0,0,1,0,0,0.5,0.0,0.0,1
0,0,0,0,0,1,0,0,1,0,1,0.5,0.0,0.058823529411764705,1
0,0,0,0,0,1,0,1,1,0,1,0.6764705882352942,0.08823529411764706,0.11764705882352941,1
0,0,0,0,0,1,0,1,1,0,1,0.6578947368421053,0.05263157894736842,0.15789473684210525,1
0,0,0,0,0,1,0,1,1,0,1,0.7307692307692307,0.038461538461538464,0.11538461538461539,1
0,0,0,0,0,1,0,1,1,0,1,0.6904761904761905,0.07142857142857142,0.11904761904761904,1
0,0,0,0,0,1,0,1,1,0,1,0.75,0.03125,0.09375,1
0,0,0,0,0,1,0,1,1,0,1,0.75,0.027777777777777776,0.08333333333333333,1
0,0,0,0,0,1,0,1,1,0,1,0.7575757575757576,0.030303030303030304,0.09090909090909091,1
0,0,0,0,0,1,0,1,1,0,1,0.7714285714285715,0.02857142857142857,0.08571428571428572,1
0,0,0,0,0,1,0,1,1,0,1,0.7441860465116279,0.023255813953488372,0.09302325581395349,1
0,0,0,0,0,1,0,1,1,0,1,0.7045454545454546,0.06818181818181818,0.06818181818181818,1
0,0,0,0,0,1,0,1,1,0,1,0.75,0.017857142857142856,0.10714285714285714,1
0,0,0,0,0,0,0,0,0,0,0,0.625,0.125,0.25,1
0,0,0,0,0,0,0,0,0,0,0,0.7222222222222222,0.05555555555555555,0.2222222222222222,1
0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,0.29411764705882354,0.29411764705882354,1
0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1
0,0,0,0,0,0,0,1,0,0,0,0.5,0.1,0.4,1
0,0,0,0,0,1,0,1,0,0,0,0.5833333333333334,0.08333333333333333,0.3333333333333333,1
0,0,0,0,0,0,0,1,0,1,0,0.6,0.06666666666666667,0.3333333333333333,1
0,0,0,0,0,0,0,1,0,1,0,0.4444444444444444,0.05555555555555555,0.5,1
0,1,0,0,0,0,0,1,0,1,0,0.625,0.03125,0.34375,1
0,0,0,0,0,0,0,1,0,0,0,0.38461538461538464,0.38461538461538464,0.23076923076923078,1
0,0,0,1,0,0,0,1,0,1,0,0.3888888888888889,0.2222222222222222,0.3888888888888889,1
0,0,0,1,0,0,0,1,0,1,0,0.4444444444444444,0.16666666666666666,0.3888888888888889,1
0,0,0,0,0,0,0,1,0,1,0,0.3793103448275862,0.3448275862068966,0.27586206896551724,1
0,0,0,0,0,0,0,1,0,0,0,0.7272727272727273,0.13636363636363635,0.13636363636363635,1
0,0,0,0,0,0,0,1,0,0,0,0.5862068965517241,0.06896551724137931,0.3103448275862069,1
0,0,0,0,0,0,0,1,0,0,0,0.7027027027027027,0.05405405405405406,0.21621621621621623,1
1,1,0,0,0,1,0,1,1,0,0,0.76,0.02,0.12,1
0,1,0,0,0,1,0,1,1,0,1,0.6521739130434783,0.021739130434782608,0.1956521739130435,1
0,1,0,0,0,1,0,1,1,0,1,0.673469387755102,0.02040816326530612,0.1836734693877551,1
0,1,0,0,0,1,0,1,1,0,1,0.6862745098039216,0.0196078431372549,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6862745098039216,0.0196078431372549,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6862745098039216,0.0196078431372549,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6511627906976745,0.046511627906976744,0.13953488372093023,1
0,1,0,0,0,1,0,1,1,0,1,0.6938775510204082,0.04081632653061224,0.12244897959183673,1
0,1,0,0,0,1,0,1,1,0,1,0.7352941176470589,0.029411764705882353,0.08823529411764706,1
0,1,0,0,0,1,0,1,1,0,1,0.7014925373134329,0.029850746268656716,0.1044776119402985,1
0,1,0,0,0,1,0,1,1,0,1,0.625,0.05,0.15,1
0,1,0,0,0,1,0,1,1,0,1,0.6428571428571429,0.047619047619047616,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.7450980392156863,0.0196078431372549,0.11764705882352941,1
0,1,0,0,0,1,0,1,1,0,1,0.74,0.02,0.12,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.019230769230769232,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.6785714285714286,0.03571428571428571,0.10714285714285714,1
0,1,0,0,0,1,0,1,1,0,1,0.6,0.03333333333333333,0.2,1
0,1,0,0,0,1,0,1,1,0,1,0.6666666666666666,0.027777777777777776,0.16666666666666666,1
0,1,0,0,0,1,0,1,1,0,1,0.7111111111111111,0.022222222222222223,0.13333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.7045454545454546,0.022727272727272728,0.13636363636363635,1
0,1,0,0,0,1,0,1,1,0,1,0.6363636363636364,0.030303030303030304,0.18181818181818182,1
0,1,0,0,0,1,0,1,1,0,1,0.7,0.03333333333333333,0.1,1
0,1,0,0,0,1,0,1,1,0,1,0.7291666666666666,0.020833333333333332,0.125,1
0,1,0,0,0,1,0,1,1,0,1,0.7346938775510204,0.02040816326530612,0.12244897959183673,1
0,1,0,0,0,1,0,1,1,0,1,0.717391304347826,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.6470588235294118,0.029411764705882353,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6571428571428571,0.02857142857142857,0.17142857142857143,1
0,1,0,0,0,1,0,1,1,0,1,0.6571428571428571,0.02857142857142857,0.17142857142857143,1
0,1,0,0,0,1,0,1,1,0,1,0.6470588235294118,0.029411764705882353,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.6363636363636364,0.030303030303030304,0.18181818181818182,1
0,1,0,0,0,1,0,1,1,0,1,0.6470588235294118,0.029411764705882353,0.17647058823529413,1
0,1,0,0,0,1,0,1,1,0,1,0.625,0.03125,0.1875,1
0,1,0,0,0,1,0,1,1,0,1,0.717391304347826,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.6923076923076923,0.019230769230769232,0.17307692307692307,1
0,1,0,0,0,1,0,1,1,0,1,0.7090909090909091,0.01818181818181818,0.16363636363636364,1
0,1,0,0,0,1,0,1,1,0,1,0.7192982456140351,0.017543859649122806,0.15789473684210525,1
0,1,0,0,0,1,0,1,1,0,1,0.7192982456140351,0.017543859649122806,0.15789473684210525,1
0,1,0,0,0,1,0,1,1,0,1,0.7192982456140351,0.017543859649122806,0.15789473684210525,1
0,1,0,0,0,1,0,1,1,0,1,0.6938775510204082,0.04081632653061224,0.12244897959183673,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.03636363636363636,0.10909090909090909,1
0,1,0,0,0,1,0,1,1,0,1,0.7567567567567568,0.02702702702702703,0.08108108108108109,1
0,1,0,0,0,1,0,1,1,0,1,0.726027397260274,0.0273972602739726,0.0958904109589041,1
0,1,0,0,0,1,0,1,1,0,1,0.6739130434782609,0.043478260869565216,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.6875,0.041666666666666664,0.125,1
0,1,0,0,0,1,0,1,1,0,1,0.7719298245614035,0.017543859649122806,0.10526315789473684,1
0,1,0,0,0,1,0,1,1,0,1,0.7678571428571429,0.017857142857142856,0.10714285714285714,1
0,1,0,0,0,1,0,1,1,0,1,0.7758620689655172,0.017241379310344827,0.10344827586206896,1
0,1,0,0,0,1,0,1,1,0,1,0.7096774193548387,0.03225806451612903,0.0967741935483871,1
0,1,0,0,0,1,0,1,1,0,1,0.6666666666666666,0.027777777777777776,0.16666666666666666,1
0,1,0,0,0,1,0,1,1,0,1,0.7142857142857143,0.023809523809523808,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.7450980392156863,0.0196078431372549,0.11764705882352941,1
0,1,0,0,0,1,0,1,1,0,1,0.74,0.02,0.12,1
0,1,0,0,0,1,0,1,1,0,1,0.6923076923076923,0.02564102564102564,0.15384615384615385,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.030303030303030304,0.09090909090909091,1
0,1,0,0,0,1,0,1,1,0,1,0.7592592592592593,0.018518518518518517,0.1111111111111111,1
0,1,0,0,0,1,0,1,1,0,1,0.7636363636363637,0.01818181818181818,0.10909090909090909,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.019230769230769232,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.7,0.025,0.15,1
0,1,0,0,0,1,0,1,1,0,1,0.7073170731707317,0.024390243902439025,0.14634146341463414,1
0,1,0,0,0,1,0,1,1,0,1,0.7073170731707317,0.024390243902439025,0.14634146341463414,1
0,1,0,0,0,1,0,1,1,0,1,0.7,0.025,0.15,1
0,1,0,0,0,1,0,1,1,0,1,0.6923076923076923,0.02564102564102564,0.15384615384615385,1
0,1,0,0,0,1,0,1,1,0,1,0.7,0.025,0.15,1
0,1,0,0,0,1,0,1,1,0,1,0.6842105263157895,0.02631578947368421,0.15789473684210525,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.019230769230769232,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.7241379310344828,0.017241379310344827,0.15517241379310345,1
0,1,0,0,0,1,0,1,1,0,1,0.7377049180327869,0.01639344262295082,0.14754098360655737,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.03636363636363636,0.10909090909090909,1
0,1,0,0,0,1,0,1,1,0,1,0.7540983606557377,0.03278688524590164,0.09836065573770492,1
0,1,0,0,0,1,0,1,1,0,1,0.775,0.025,0.075,1
0,1,0,0,0,1,0,1,1,0,1,0.7468354430379747,0.02531645569620253,0.08860759493670886,1
0,1,0,0,0,1,0,1,1,0,1,0.7115384615384616,0.038461538461538464,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.7222222222222222,0.037037037037037035,0.1111111111111111,1
0,1,0,0,0,1,0,1,1,0,1,0.7936507936507936,0.015873015873015872,0.09523809523809523,1
0,1,0,0,0,1,0,1,1,0,1,0.7903225806451613,0.016129032258064516,0.0967741935483871,1
0,1,0,0,0,1,0,1,1,0,1,0.796875,0.015625,0.09375,1
0,1,0,0,0,1,0,1,1,0,1,0.7352941176470589,0.029411764705882353,0.08823529411764706,1
0,1,0,0,0,1,0,1,1,0,1,0.7142857142857143,0.023809523809523808,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.020833333333333332,0.125,1
0,1,0,0,0,1,0,1,1,0,1,0.7719298245614035,0.017543859649122806,0.10526315789473684,1
0,1,0,0,0,1,0,1,1,0,1,0.7678571428571429,0.017857142857142856,0.10714285714285714,1
0,1,0,0,0,1,0,1,1,0,1,0.7333333333333333,0.022222222222222223,0.13333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.027777777777777776,0.08333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.7833333333333333,0.016666666666666666,0.1,1
0,1,0,0,0,1,0,1,1,0,1,0.7868852459016393,0.01639344262295082,0.09836065573770492,1
0,1,0,0,0,1,0,1,1,0,1,0.7758620689655172,0.017241379310344827,0.10344827586206896,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7446808510638298,0.02127659574468085,0.1276595744680851,1
0,1,0,0,0,1,0,1,1,0,1,0.7446808510638298,0.02127659574468085,0.1276595744680851,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7333333333333333,0.022222222222222223,0.13333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.022727272727272728,0.13636363636363635,1
0,1,0,0,0,1,0,1,1,0,1,0.7758620689655172,0.017241379310344827,0.10344827586206896,1
0,1,0,0,0,1,0,1,1,0,1,0.7241379310344828,0.017241379310344827,0.15517241379310345,1
0,1,0,0,0,1,0,1,1,0,1,0.7377049180327869,0.01639344262295082,0.14754098360655737,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.746031746031746,0.015873015873015872,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.03636363636363636,0.10909090909090909,1
0,1,0,0,0,1,0,1,1,0,1,0.7540983606557377,0.03278688524590164,0.09836065573770492,1
0,1,0,0,0,1,0,1,1,0,1,0.775,0.025,0.075,1
0,1,0,0,0,1,0,1,1,0,1,0.7468354430379747,0.02531645569620253,0.08860759493670886,1
0,1,0,0,0,1,0,1,1,0,1,0.7115384615384616,0.038461538461538464,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.7222222222222222,0.037037037037037035,0.1111111111111111,1
0,1,0,0,0,1,0,1,1,0,1,0.7936507936507936,0.015873015873015872,0.09523809523809523,1
0,1,0,0,0,1,0,1,1,0,1,0.7903225806451613,0.016129032258064516,0.0967741935483871,1
0,1,0,0,0,1,0,1,1,0,1,0.796875,0.015625,0.09375,1
0,1,0,0,0,1,0,1,1,0,1,0.7352941176470589,0.029411764705882353,0.08823529411764706,1
0,1,0,0,0,1,0,1,1,0,1,0.7142857142857143,0.023809523809523808,0.14285714285714285,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.020833333333333332,0.125,1
0,1,0,0,0,1,0,1,1,0,1,0.7719298245614035,0.017543859649122806,0.10526315789473684,1
0,1,0,0,0,1,0,1,1,0,1,0.7678571428571429,0.017857142857142856,0.10714285714285714,1
0,1,0,0,0,1,0,1,1,0,1,0.7333333333333333,0.022222222222222223,0.13333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.75,0.027777777777777776,0.08333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.7833333333333333,0.016666666666666666,0.1,1
0,1,0,0,0,1,0,1,1,0,1,0.7868852459016393,0.01639344262295082,0.09836065573770492,1
0,1,0,0,0,1,0,1,1,0,1,0.7758620689655172,0.017241379310344827,0.10344827586206896,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7446808510638298,0.02127659574468085,0.1276595744680851,1
0,1,0,0,0,1,0,1,1,0,1,0.7446808510638298,0.02127659574468085,0.1276595744680851,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7333333333333333,0.022222222222222223,0.13333333333333333,1
0,1,0,0,0,1,0,1,1,0,1,0.7391304347826086,0.021739130434782608,0.13043478260869565,1
0,1,0,0,0,1,0,1,1,0,1,0.7272727272727273,0.022727272727272728,0.13636363636363635,1
0,1,0,0,0,1,0,1,1,0,1,0.7758620689655172,0.017241379310344827,0.10344827586206896,1
0,1,0,0,0,1,0,1,1,0,1,0.7142857142857143,0.017857142857142856,0.16071428571428573,1
0,1,0,0,0,1,0,1,1,0,1,0.7288135593220338,0.01694915254237288,0.15254237288135594,1
0,1,0,0,0,1,0,1,1,0,1,0.7377049180327869,0.01639344262295082,0.14754098360655737,1
0,1,0,0,0,1,0,1,1,0,1,0.7377049180327869,0.01639344262295082,0.14754098360655737,1
0,1,0,0,0,1,0,1,1,0,1,0.7377049180327869,0.01639344262295082,0.14754098360655737,1
0,1,0,0,0,1,0,1,1,0,1,0.7169811320754716,0.03773584905660377,0.11320754716981132,1
0,1,0,0,0,1,0,1,1,0,1,0.7457627118644068,0.03389830508474576,0.1016949152542373,1
0,1,0,0,0,1,0,1,1,0,1,0.7692307692307693,0.02564102564102564,0.07692307692307693,1
0,1,0,0,0,1,0,1,1,0,1,0.7402597402597403,0.025974025974025976,0.09090909090909091,1
0,1,0,0,0,1,0,1,1,0,1,0.7,0.04,0.12,1
0,1,0,0,0,1,0,1,1,0,1,0.7115384615384616,0.038461538461538464,0.11538461538461539,1
0,1,0,0,0,1,0,1,1,0,1,0.7868852459016393,0.01639344262295082,0.09836065573770492,1
